election_year,state,constituency,seat_category,name,party,party_group,criminal_cases,education,age,assets,liabilities,net_worth,is_winner,is_bye_election
2004,Andhra Pradesh,Secunderabad,GEN,ACHANTA BAPIRAJU,IND,Independent,0,Graduate,64,281447,0,281447,False,False
2004,Andhra Pradesh,Secunderabad,GEN,BANDARU DATTATRAYA,BJP,BJP,0,Graduate,57,,,,False,False
2004,Andhra Pradesh,Secunderabad,GEN,H.K. JAISWAL,IND,Independent,0,Not Given,62,0,0,0,False,False
2004,Andhra Pradesh,Secunderabad,GEN,HUMERA AZIZ,AIMIM,Other parties,0,Graduate,34,381000,0,381000,False,False
2004,Andhra Pradesh,Secunderabad,GEN,KAILASH CHANDRA,IND,Independent,0,12Th Pass,64,,,,False,False
2004,Andhra Pradesh,Secunderabad,GEN,M.D. PAUL VEDANTH,BSP,BSP,0,Graduate,44,0,0,0,False,False
2004,Andhra Pradesh,Secunderabad,GEN,N. CHANDRA SHEKAR,MCPI(S),Other parties,0,10Th Pass,47,0,0,0,False,False
2004,Andhra Pradesh,Secunderabad,GEN,PADM YADAGIRI,IND,Independent,0,Not Given,,0,0,0,False,False
2004,Andhra Pradesh,Secunderabad,GEN,SEELAM NARAYANA,IND,Independent,0,Post Graduate,40,,,,False,False
2004,Andhra Pradesh,Secunderabad,GEN,SYED NAWAZ AHMED,IND,Independent,0,10Th Pass,42,0,0,0,False,False
2004,Andhra Pradesh,Siddipet,GEN,SARVEY SATHYANARAYANA,INC,INC,0,Graduate Professional,49,1110000,480000,630000,True,False
2004,Andhra Pradesh,Srikakulam,GEN,KILLI KRUPARANI,INC,INC,0,Not Given,,0,0,0,False,False
2004,Andhra Pradesh,Srikakulam,GEN,MYLAPALLI LAKSHMUDU,BSP,BSP,1,Post Graduate,36,0,0,0,False,False
2004,Andhra Pradesh,Srikakulam,GEN,TAMMINENI JAGANMOHAN RAO,IND,Independent,0,Graduate Professional,37,,,,False,False
2004,Andhra Pradesh,Tenali,GEN,BALASHOWRY VALLABHANENI,INC,INC,0,Graduate,36,103238914,350000,102888914,True,False
2004,Andhra Pradesh,Tenali,GEN,DILIP RAAJA DONEPUDI,BSP,BSP,0,Graduate,44,0,0,0,False,False
2004,Andhra Pradesh,Tenali,GEN,DUGGIRALA RAJA RAMKUMAR,IND,Independent,0,Post Graduate,53,,,,False,False
2004,Andhra Pradesh,Tenali,GEN,MANDALI SUBRAHMANYAM,IND,Independent,0,Post Graduate,75,1560000,0,1560000,False,False
2004,Andhra Pradesh,Tenali,GEN,NARASIMHA REDDY TERA,TRS,TRS,0,Post Graduate,42,25000,0,25000,False,False
2004,Andhra Pradesh,Tenali,GEN,UMMAREDDY VENKATESWARLU,TDP,TDP,0,Post Graduate,69,,,,False,False
2004,Andhra Pradesh,Tenali,GEN,VENKATESWARLU PALLA,IND,Independent,0,Not Given,62,848200,0,848200,False,False
2004,Andhra Pradesh,Tirupathi,GEN,CHINTA MOHAN,INC,INC,0,Graduate Professional,49,3982900,1325256,2657644,True,False
2004,Andhra Pradesh,Tirupathi,GEN,DR. N. VENKATA SWAMY,BJP,BJP,0,Post Graduate,72,7127164,0,7127164,False,False
2004,Andhra Pradesh,Tirupathi,GEN,K. ESWAR RAO,TRS,TRS,0,12Th Pass,27,,,,False,False
2004,Andhra Pradesh,Tirupathi,GEN,KATTAMANCHI PRABHAKAR,IND,Independent,0,Post Graduate,35,70000,0,70000,False,False
2004,Andhra Pradesh,Vijayawada,GEN,APPARAO DAMALAPATI,IND,Independent,0,10Th Pass,60,4296000,0,4296000,False,False
2004,Andhra Pradesh,Vijayawada,GEN,ASWINI DUTT CHALASANI,TDP,TDP,0,Others,53,26950458,5935000,21015458,False,False
2004,Andhra Pradesh,Vijayawada,GEN,DOMAKONDA RAVI KUMAR,IND,Independent,0,10Th Pass,36,,,,False,False
2004,Andhra Pradesh,Vijayawada,GEN,DONEPUDI SRINIVAS,IND,Independent,0,Others,41,131000,0,131000,False,False
2004,Andhra Pradesh,Vijayawada,GEN,GATLA VENKATA NARAYANA REDDY,IND,Independent,0,Post Graduate,41,615000,0,615000,False,False
2004,Andhra Pradesh,Vijayawada,GEN,GOTTUMUKKALA SIVA PRASADARAJU,IND,Independent,0,Post Graduate,42,,,,False,False
2004,Andhra Pradesh,Vijayawada,GEN,JAKKA TARAKA MALLIKARJUNA RAO,IND,Independent,0,Graduate,37,45400,0,45400,False,False
2004,Andhra Pradesh,Vijayawada,GEN,RAMACHANDRA RAO. J,TRS,TRS,0,Post Graduate,36,220000,0,220000,False,False
2004,Andhra Pradesh,Vijayawada,GEN,SYED MOINUDDIN,IND,Independent,0,Post Graduate,60,1055000,0,1055000,False,False
2004,Andhra Pradesh,Visakhapatnam,GEN,JANARDHANA REDDY NEDURUMALLI,INC,INC,0,Graduate Professional,69,10916531,11212,10905319,True,False
2004,Andhra Pradesh,Visakhapatnam,GEN,APPARAO GUDIVADA,IND,Independent,0,Not Given,63,226200,0,226200,False,False
2004,Andhra Pradesh,Visakhapatnam,GEN,BHARANIKANA RAMA RAO,IND,Independent,0,Post Graduate,,9912102,0,9912102,False,False
2004,Andhra Pradesh,Visakhapatnam,GEN,DR.M.V.V.S.MURTHY,TDP,TDP,0,Not Given,65,,,,False,False
2004,Andhra Pradesh,Visakhapatnam,GEN,KOLAVENTI SUNDARA RAO,BSP,BSP,0,Graduate Professional,64,0,0,0,False,False
2004,Andhra Pradesh,Visakhapatnam,GEN,MAMIDI SOMUNAIDU,RJD,RJD,0,Not Given,67,,,,False,False
2004,Andhra Pradesh,Visakhapatnam,GEN,S.V.B.REDDY,IND,Independent,0,Post Graduate,57,1662000,0,1662000,False,False
2004,Andhra Pradesh,Visakhapatnam,GEN,SATYANARAYANA MACHIRAJU,IND,Independent,0,Graduate,60,7220000,0,7220000,False,False
2004,Andhra Pradesh,Warangal,GEN,BELLAIAH TEJAVATH,IND,Independent,0,Not Given,52,0,0,0,False,False
2004,Andhra Pradesh,Warangal,GEN,BODAKUNTI VENKATESHWARLU,TDP,TDP,0,Graduate,47,6933697,3926747,3006950,False,False
2004,Andhra Pradesh,Warangal,GEN,GADE JHANSI,IND,Independent,0,Graduate,40,,,,False,False
2004,Andhra Pradesh,Warangal,GEN,MAMIDALA ELIA,BSP,BSP,0,Post Graduate,59,3150000,0,3150000,False,False
2004,Andhra Pradesh,Warangal,GEN,MUMJALA BIKSHAPATHI,IND,Independent,0,Graduate,29,0,0,0,False,False
2004,Arunachal Pradesh,Arunachal East,GEN,TAPIR GAO,BJP,BJP,0,Post Graduate,42,5516640,50000,5466640,True,False
2004,Arunachal Pradesh,Arunachal East,GEN,MATWANG CHIMYANG,IND,Independent,0,10Th Pass,39,1760000,0,1760000,False,False
2004,Arunachal Pradesh,Arunachal East,GEN,OGONG TAMUK,IND,Independent,0,8Th Pass,47,1520000,0,1520000,False,False
2004,Arunachal Pradesh,Arunachal East,GEN,ONOM TAKNYO,IND,Independent,0,10Th Pass,39,,,,False,False
2004,Arunachal Pradesh,Arunachal East,GEN,TONY PERTIN,IND,Independent,0,Graduate,36,11672964,0,11672964,False,False
2004,Arunachal Pradesh,Arunachal East,GEN,WANGCHA RAJKUMAR,INC,INC,0,12Th Pass,37,,,,False,False
2004,Arunachal Pradesh,Arunachal West,GEN,KHIREN RIJIJU,BJP,BJP,0,Graduate,32,6511344,0,6511344,True,False
2004,Arunachal Pradesh,Arunachal West,GEN,JODIK TALI,IND,Independent,0,Post Graduate,26,550729,0,550729,False,False
2004,Arunachal Pradesh,Arunachal West,GEN,KAMEN RINGU,ARUNACHAL CONGRESS,Other parties,0,12Th Pass,51,19487038,0,19487038,False,False
2004,Arunachal Pradesh,Arunachal West,GEN,KARDU TAIPODIA,SP,SP,0,12Th Pass,54,,,,False,False
2004,Arunachal Pradesh,Arunachal West,GEN,KIDO INGO,SAP,Other parties,0,Literate,33,770509,0,770509,False,False
2004,Arunachal Pradesh,Arunachal West,GEN,TADAR TANIANG,AITC,AITC,0,10Th Pass,51,,,,False,False
2004,Arunachal Pradesh,Arunachal West,GEN,TUJO BAGRA,IND,Independent,0,10Th Pass,35,84761,0,84761,False,False
2004,Assam,Autonomous District,GEN,BIREN SINGH ENGTI,INC,INC,0,Post Graduate,62,5389194,0,5389194,True,False
2004,Assam,Autonomous District,GEN,CHEMBER G. MOMIN,IND,Independent,0,10Th Pass,39,50000,0,50000,False,False
2004,Assam,Autonomous District,GEN,DR. JAYANTA RONGPI,CPI(ML)(L),Other parties,0,Post Graduate,50,,,,False,False
2004,Assam,Autonomous District,GEN,ELWIN TERON,AUTONOMOUS STATE DEMAND COMMITTEE,Other parties,0,Post Graduate,47,716926,0,716926,False,False
2004,Assam,Autonomous District,GEN,HARSING TERON,SAP,Other parties,0,Graduate,57,1595000,0,1595000,False,False
2004,Assam,Autonomous District,GEN,RATAN TERON,BJP,BJP,0,Graduate,45,,,,False,False
2004,Assam,Autonomous District,GEN,SAILENDRA HASNU,AGP,Other parties,0,Graduate,50,1034829,0,1034829,False,False
2004,Assam,Autonomous District,GEN,SANMONI KEMPRAI,IND,Independent,0,12Th Pass,35,59257,0,59257,False,False
2004,Assam,Barpeta,GEN,A. F. GOLAM OSMANI,INC,INC,0,Graduate Professional,73,1005000,0,1005000,True,False
2004,Assam,Barpeta,GEN,ABDUS SALAM,LJNSP,Other parties,0,Not Given,38,160000,0,160000,False,False
2004,Assam,Barpeta,GEN,ABDUS SAMAD AHMED,UMFA,Other parties,1,Doctorate,35,,,,False,False
2004,Assam,Barpeta,GEN,DR. TARA PRASAD DAS,IND,Independent,0,12Th Pass,53,24725263,6855406,17869857,False,False
2004,Assam,Barpeta,GEN,JILANE HOQUE LASKAR,IND,Independent,0,10Th Pass,39,60000,0,60000,False,False
2004,Assam,Barpeta,GEN,KUMAR DEEPAK DAS,AGP,Other parties,0,Post Graduate,49,,,,False,False
2004,Assam,Barpeta,GEN,MANORANJAN TALUKDAR,CPM,CPM,0,Graduate,47,311061,0,311061,False,False
2004,Assam,Barpeta,GEN,RANJIT THAKURIA,BJP,BJP,0,Graduate,47,400000,0,400000,False,False
2004,Assam,Dhubri,GEN,ANWAR HUSSAIN,INC,INC,0,Graduate Professional,58,558467,225000,333467,True,False
2004,Assam,Dhubri,GEN,AFZALUR RAHMAN,AGP,Other parties,0,Graduate,59,3328400,523000,2805400,False,False
2004,Assam,Dhubri,GEN,DR. JOYASREE GOSWAMI MAHANTA,IND,Independent,0,Doctorate,43,,,,False,False
2004,Assam,Dhubri,GEN,DR. MOTIUR RAHMAN MONDAL,IND,Independent,0,Doctorate,54,1951136,0,1951136,False,False
2004,Assam,Dhubri,GEN,GANDHI NATH,IND,Independent,0,Graduate,32,131000,0,131000,False,False
2004,Assam,Dhubri,GEN,JABEEN BORBHUYAN,BJP,BJP,0,12Th Pass,45,,,,False,False
2004,Assam,Dhubri,GEN,LISTI RABHA,IND,Independent,0,Post Graduate,58,330408,0,330408,False,False
2004,Assam,Dhubri,GEN,MINHAR ALI MANDAL,IND,Independent,0,Post Graduate,56,656500,42844,613656,False,False
2004,Assam,Dhubri,GEN,RADHABALLAV ADHIKARY,IND,Independent,0,Graduate,63,860388,0,860388,False,False
2004,Assam,Dhubri,GEN,SHAJAHAN SHEIKH,IND,Independent,0,Others,34,21500,0,21500,False,False
2004,Assam,Dibrugarh,GEN,SARBANANDA SONOWAL,AGP,Other parties,0,Graduate Professional,42,2038397,758854,1279543,True,False
2004,Assam,Dibrugarh,GEN,AMRIT BORGOHAIN,IND,Independent,0,Post Graduate,47,1480000,0,1480000,False,False
2004,Assam,Dibrugarh,GEN,BADHRAM RAJGARH,IND,Independent,0,Not Given,65,35000,0,35000,False,False
2004,Assam,Dibrugarh,GEN,KAMAKHAYA TASA,BJP,BJP,0,Post Graduate,29,,,,False,False
2004,Assam,Dibrugarh,GEN,PABAN SINGH GHATOWAR,INC,INC,0,Graduate,57,5991408,0,5991408,False,False
2004,Assam,Dibrugarh,GEN,SUBHAS SEN,CPI(ML)(L),Other parties,0,12Th Pass,52,,,,False,False
2004,Assam,Dibrugarh,GEN,TITUS BHENGRA,SAP,Other parties,0,Not Given,43,6500,0,6500,False,False
2004,Assam,Gauhati,GEN,KIRIP CHALIHA,INC,INC,0,Post Graduate,49,9202689,205430,8997259,True,False
2004,Assam,Gauhati,GEN,BHABANI BORO,IND,Independent,0,12Th Pass,33,2269604,0,2269604,False,False
2004,Assam,Gauhati,GEN,BHRIGU KUMAR PHUKAN,AGP,Other parties,0,Post Graduate,47,3189300,640000,2549300,False,False
2004,Assam,Gauhati,GEN,BHUBANESWAR BARMAN,SP,SP,0,8Th Pass,80,,,,False,False
2004,Assam,Gauhati,GEN,BHUPEN HAZARIKA,BJP,BJP,0,Doctorate,78,4393756,1913212,2480544,False,False
2004,Assam,Gauhati,GEN,DEVEN DUTTA,TNGP,Other parties,0,Graduate,60,2316500,77416,2239084,False,False
2004,Assam,Gauhati,GEN,DHWAJEN BRAHMA,IND,Independent,0,Graduate,61,,,,False,False
2004,Assam,Gauhati,GEN,KAZI NEKIB AHMED,IND,Independent,0,Graduate,46,850962,0,850962,False,False
2004,Assam,Gauhati,GEN,RAJAT CHANDRA RABHA,IND,Independent,0,Post Graduate,44,165104,0,165104,False,False
2004,Assam,Gauhati,GEN,SUMITRA DAS,IND,Independent,0,10Th Pass,35,76000,0,76000,False,False
2004,Assam,Gauhati,GEN,UMESH CHANDRA DAS,IND,Independent,0,Not Given,67,,,,False,False
2004,Assam,Jorhat,GEN,BIJOY KRISHNA HANDIQUE,INC,INC,0,Post Graduate,69,1356192,0,1356192,True,False
2004,Assam,Jorhat,GEN,DAYANANDA BORGOHAIN,BJP,BJP,0,Doctorate,54,1510000,90000,1420000,False,False
2004,Assam,Jorhat,GEN,DRUPAD BORGOHAIN,CPI,CPI,0,Graduate,63,,,,False,False
2004,Assam,Jorhat,GEN,DULAL CHANDRA BARUAH,AGP,Other parties,0,Graduate,69,573068,0,573068,False,False
2004,Assam,Jorhat,GEN,JOYRAM MOUT,SAP,Other parties,0,10Th Pass,36,341739,0,341739,False,False
2004,Assam,Jorhat,GEN,RAJ KUMAR DOWARA,RCPI(R),Other parties,0,Graduate,39,,,,False,False
2004,Assam,Kaliabor,GEN,DIP GOGOI,INC,INC,0,Graduate,54,,,,True,False
2004,Assam,Kaliabor,GEN,ANIL CHOUDHURY,LJNSP,Other parties,0,10Th Pass,46,255020,0,255020,False,False
2004,Assam,Kaliabor,GEN,ATAUR RAHMAN,SAP,Other parties,0,10Th Pass,55,70000,0,70000,False,False
2004,Assam,Kaliabor,GEN,BIKASH TANTI,IND,Independent,0,Post Graduate,30,,,,False,False
2004,Assam,Kaliabor,GEN,BINOD GOGOI,IND,Independent,0,Graduate,32,20000,0,20000,False,False
2004,Assam,Kaliabor,GEN,DIMBESWAR BORA,SP,SP,0,Graduate,42,1196000,0,1196000,False,False
2004,Assam,Kaliabor,GEN,JITEN GOGOI,IND,Independent,0,Literate,41,9294602,299000,8995602,False,False
2004,Assam,Kaliabor,GEN,JITU SARMAH,IND,Independent,0,10Th Pass,36,565000,0,565000,False,False
2004,Assam,Kaliabor,GEN,KESHAB MAHANTA,AGP,Other parties,0,Post Graduate,43,3976021,0,3976021,False,False
2004,Assam,Kaliabor,GEN,RASHIDUL HAQUE,JD(U),JD(U),3,10Th Pass,72,1128000,0,1128000,False,False
2004,Assam,Karimganj,GEN,LALIT MOHAN SUKLABAIDYA,INC,INC,0,Post Graduate,62,,,,True,False
2004,Assam,Karimganj,GEN,BABUL RAM DAS,IND,Independent,0,Not Given,37,65000,0,65000,False,False
2004,Assam,Karimganj,GEN,BABUL ROY,IND,Independent,0,Not Given,27,115000,0,115000,False,False
2004,Assam,Karimganj,GEN,LUKENDRA ROY,IND,Independent,0,Not Given,28,75000,0,75000,False,False
2004,Assam,Karimganj,GEN,NEPAL CHANDRA DAS,AGP,Other parties,0,Literate,64,785894,0,785894,False,False
2004,Assam,Karimganj,GEN,PARIMAL SUKLA BAIDYA,BJP,BJP,0,Graduate,45,,,,False,False
2004,Assam,Karimganj,GEN,RADHA KANTA TANTY,IND,Independent,0,Post Graduate,62,0,0,0,False,False
2004,Assam,Karimganj,GEN,SUSHIL KUMAR DAS,IND,Independent,0,Not Given,33,80000,0,80000,False,False
2004,Assam,Kokrajhar,GEN,SANSUMA KHUNGGUR BWISWMUTHIARY,IND,Independent,0,Graduate,42,1694686,0,1694686,True,False
2004,Assam,Kokrajhar,GEN,DERHAGRA MOCHAHARY,INC,INC,0,12Th Pass,51,70738,328192,-257454,False,False
2004,Assam,Kokrajhar,GEN,RAJENDRA MUSHAHARY,IND,Independent,1,12Th Pass,48,912000,379450,532550,False,False
2004,Assam,Kokrajhar,GEN,SABDA RAM RABHA,IND,Independent,0,Not Given,34,,,,False,False
2004,Assam,Lakhimpur,GEN,DR. ARUN KUMAR SARMAH,AGP,Other parties,0,Not Given,47,1467028,0,1467028,True,False
2004,Assam,Lakhimpur,GEN,BIJU NARAH,IND,Independent,0,Graduate,31,390000,0,390000,False,False
2004,Assam,Lakhimpur,GEN,GHANASHYAM BHATTARAI,IND,Independent,0,10Th Pass,45,,,,False,False
2004,Assam,Lakhimpur,GEN,HEKJEL WOOD,IND,Independent,0,12Th Pass,47,111000,0,111000,False,False
2004,Assam,Lakhimpur,GEN,ISAK KORKORIA,IND,Independent,0,5Th Pass,38,35000,0,35000,False,False
2004,Assam,Lakhimpur,GEN,PADMESWAR PHUKAN,SAP,Other parties,0,10Th Pass,46,,,,False,False
2004,Assam,Lakhimpur,GEN,PUSPA GOGOI,RSP,Other parties,0,Doctorate,57,825000,0,825000,False,False
2004,Assam,Lakhimpur,GEN,RABIN DEKA,IND,Independent,0,Graduate,54,200000,0,200000,False,False
2004,Assam,Lakhimpur,GEN,SUNMONI DAS,LJNSP,Other parties,0,Post Graduate,34,0,0,0,False,False
2004,Assam,Lakhimpur,GEN,UDAY SHANKAR HAZARIKA,BJP,BJP,0,Graduate,41,6105400,143298,5962102,False,False
2004,Assam,Mangaldoi,GEN,NARAYAN CHANDRA BORKATAKY,BJP,BJP,0,Graduate,60,5595818,301647,5294171,True,False
2004,Assam,Mangaldoi,GEN,APURBA BHATTACHARJEE,AGP,Other parties,0,Post Graduate,40,177889,0,177889,False,False
2004,Assam,Mangaldoi,GEN,AROON BARUAH,IND,Independent,0,Graduate,55,255273,0,255273,False,False
2004,Assam,Mangaldoi,GEN,BHUPENDRA NATH KAKATI,IND,Independent,0,Post Graduate,57,,,,False,False
2004,Assam,Mangaldoi,GEN,MADHAB RAJBANGSHI,INC,INC,1,Post Graduate,48,1736457,529000,1207457,False,False
2004,Assam,Mangaldoi,GEN,SHAHEDA BEGUM,SAP,Other parties,0,10Th Pass,40,,,,False,False
2004,Assam,Mangaldoi,GEN,TRIDIP PATI SINGHA,IND,Independent,0,12Th Pass,37,50000,0,50000,False,False
2004,Assam,Nowgong,GEN,RAJEN GOHAIN,BJP,BJP,0,Graduate Professional,51,,,,True,False
2004,Assam,Nowgong,GEN,BHUPEN CHANDRA MUDOI,RPI,Other parties,0,12Th Pass,50,843690,0,843690,False,False
2004,Assam,Nowgong,GEN,BIREN CHANDRA DAS,SAP,Other parties,0,8Th Pass,48,310000,0,310000,False,False
2004,Assam,Nowgong,GEN,BISNU PRASAD,INC,INC,0,Post Graduate,60,,,,False,False
2004,Assam,Nowgong,GEN,DHRUBA KUMAR SAIKIA,AGP,Other parties,0,Post Graduate,58,1866432,190382,1676050,False,False
2004,Assam,Nowgong,GEN,HAJI ABDUR ROUF,UMFA,Other parties,0,10Th Pass,59,1708000,3000,1705000,False,False
2004,Assam,Silchar,GEN,SONTOSH MOHAN DEV,INC,INC,0,Graduate,70,12356601,170759,12185842,True,False
2004,Assam,Silchar,GEN,ALOK SEN,SAP,Other parties,0,Graduate,33,91349,0,91349,False,False
2004,Assam,Silchar,GEN,ANWAR HUSSAIN LASKAR,SP,SP,2,8Th Pass,42,3874712,0,3874712,False,False
2004,Assam,Silchar,GEN,ASHUTOSH DAS,IND,Independent,0,Literate,42,,,,False,False
2004,Assam,Silchar,GEN,BENU BHUSON NATH,IND,Independent,0,8Th Pass,51,48000,0,48000,False,False
2004,Assam,Silchar,GEN,KABINDRA PURKYASTHA,BJP,BJP,0,Post Graduate,73,4194019,239231,3954788,False,False
2004,Assam,Silchar,GEN,KANTIMOY DEB,IND,Independent,0,Graduate,55,,,,False,False
2004,Assam,Silchar,GEN,KSHITINDRA SARKAR,IND,Independent,0,5Th Pass,35,35000,0,35000,False,False
2004,Assam,Silchar,GEN,MANORANJAN DAS,IND,Independent,0,8Th Pass,47,219000,0,219000,False,False
2004,Assam,Silchar,GEN,SAMARENDRA GHOSH,IND,Independent,0,Post Graduate,61,2455000,303120,2151880,False,False
2004,Assam,Tezpur,GEN,MONI KUMAR SUBBA,INC,INC,0,8Th Pass,54,,,,True,False
2004,Assam,Tezpur,GEN,DIPEN TANTI,IND,Independent,0,Graduate,49,325000,0,325000,False,False
2004,Assam,Tezpur,GEN,GHISA LAL AGARWALLA,BJP,BJP,12,12Th Pass,63,18112938,13671007,4441931,False,False
2004,Assam,Tezpur,GEN,PADMA HAZARIKA,AGP,Other parties,1,Literate,41,4025354,321477,3703877,False,False
2004,Assam,Tezpur,GEN,RUBUL SARMA,CPI(ML)(L),Other parties,0,Graduate,49,69783,0,69783,False,False
2004,Bihar,Araria,GEN,SUKDEO PASWAN,BJP,BJP,1,10Th Pass,51,5934736,571481,5363255,True,False
2004,Bihar,Araria,GEN,ARUN KUMAR RAJAK,IJP,Other parties,0,Graduate,36,3395000,0,3395000,False,False
2004,Bihar,Araria,GEN,DAYA CHAND KATARIA,IND,Independent,1,12Th Pass,37,2176167,93810,2082357,False,False
2004,Bihar,Araria,GEN,JAGDEO RAM,SAP,Other parties,0,Graduate,47,,,,False,False
2004,Bihar,Araria,GEN,LALU PASWAN,IND,Independent,0,10Th Pass,64,1100000,200000,900000,False,False
2004,Bihar,Araria,GEN,NAND LAL PASWAN,IND,Independent,0,Literate,42,30000,0,30000,False,False
2004,Bihar,Araria,GEN,NARAYAN KUMAR RAM,BSP,BSP,0,10Th Pass,43,,,,False,False
2004,Bihar,Araria,GEN,OM PRAKASH PASWAN,AD,Other parties,0,Not Given,25,15000,9000,6000,False,False
2004,Bihar,Araria,GEN,PUSHPA NAND RISHIDEO,IND,Independent,0,Graduate,36,945000,0,945000,False,False
2004,Bihar,Araria,GEN,RAM SEWAK HAZARI,LJNSP,Other parties,0,10Th Pass,59,1891457,60024,1831433,False,False
2004,Bihar,Araria,GEN,RAMJI DAS RISHIDEO,SP,SP,0,12Th Pass,46,1294500,350356,944144,False,False
2004,Bihar,Araria,GEN,SATYA NARAYAN WRITER,IND,Independent,0,Graduate,30,,,,False,False
2004,Bihar,Arrah,GEN,KANTI SINGH,RJD,RJD,0,Graduate,47,11602840,33797,11569043,True,False
2004,Bihar,Arrah,GEN,ASHOK KUMAR VERMA,JD(U),JD(U),2,Doctorate,35,1902066,0,1902066,False,False
2004,Bihar,Arrah,GEN,BRAHMESHWAR NATH SIGH,IND,Independent,19,12Th Pass,58,1525000,76000,1449000,False,False
2004,Bihar,Arrah,GEN,HARIDWAR PRASAD SINGH,SAP,Other parties,1,10Th Pass,60,,,,False,False
2004,Bihar,Arrah,GEN,JITENDRA TIWARY,AKHIL BHARATIYA JAN SANGH,Other parties,0,Literate,34,0,0,0,False,False
2004,Bihar,Arrah,GEN,NARENDRA KUMAR SINGH,SP,SP,0,8Th Pass,45,,,,False,False
2004,Bihar,Arrah,GEN,RAM KUNDAL SHARMA,BSP,BSP,0,Graduate Professional,67,200000,0,200000,False,False
2004,Bihar,Arrah,GEN,RAM NARESH RAM,CPI(ML)(L),Other parties,0,5Th Pass,79,44354,23138,21216,False,False
2004,Bihar,Arrah,GEN,RAMESHWAR PRASAD GUPTA,IND,Independent,0,10Th Pass,37,1719000,22000,1697000,False,False
2004,Bihar,Arrah,GEN,RANA SINGH,IND,Independent,0,Not Given,37,37000,0,37000,False,False
2004,Bihar,Aurangabad,GEN,NIKHIL KUMAR,INC,INC,0,Post Graduate,63,,,,True,False
2004,Bihar,Aurangabad,GEN,AASHUTOSH KUMAR SINGH,IND,Independent,0,10Th Pass,44,807000,90000,717000,False,False
2004,Bihar,Aurangabad,GEN,ANN KUMAR,AD,Other parties,0,Literate,31,0,0,0,False,False
2004,Bihar,Aurangabad,GEN,INDRADEO RAM,IND,Independent,0,Literate,54,,,,False,False
2004,Bihar,Aurangabad,GEN,JITENDRA YADAV,BSP,BSP,2,10Th Pass,41,5550000,0,5550000,False,False
2004,Bihar,Aurangabad,GEN,KAMTA PASWAN,IND,Independent,0,10Th Pass,30,10000,0,10000,False,False
2004,Bihar,Aurangabad,GEN,RAJ BALABH SINGH,SHOSHIT SAMAJ DAL,Other parties,0,10Th Pass,37,180000,0,180000,False,False
2004,Bihar,Aurangabad,GEN,RAJA RAM SINGH,CPI(ML)(L),Other parties,1,Graduate Professional,48,1585476,91611,1493865,False,False
2004,Bihar,Aurangabad,GEN,RAMESHWAR SINGH,IND,Independent,0,Graduate,51,989000,50000,939000,False,False
2004,Bihar,Aurangabad,GEN,SARJOON PASWAN,IND,Independent,0,Not Given,25,185000,0,185000,False,False
2004,Bihar,Aurangabad,GEN,SUSHIL KUMAR SINGH,JD(U),JD(U),4,Post Graduate,39,,,,False,False
2004,Bihar,Aurangabad,GEN,UCHIT NARAIN SINGH,IND,Independent,0,8Th Pass,52,5000,0,5000,False,False
2004,Bihar,Bagaha,GEN,KAILASH BAITHA,JD(U),JD(U),0,10Th Pass,,,,,True,False
2004,Bihar,Bagaha,GEN,ASESAR MANJHI,IND,Independent,0,5Th Pass,36,56000,0,56000,False,False
2004,Bihar,Bagaha,GEN,HIRALAL RAM,LJNSP,Other parties,0,10Th Pass,56,1997374,432071,1565303,False,False
2004,Bihar,Bagaha,GEN,MAHENDRA BAITHA,SAP,Other parties,0,Graduate,75,4400000,490367,3909633,False,False
2004,Bihar,Bagaha,GEN,NANDJI RAM,CPI(ML)(L),Other parties,5,12Th Pass,41,17283,0,17283,False,False
2004,Bihar,Bagaha,GEN,PURNAMASI RAM,BSP,BSP,1,10Th Pass,51,,,,False,False
2004,Bihar,Bagaha,GEN,RISHIJEE JANAPREMI,IND,Independent,0,Not Given,47,450000,0,450000,False,False
2004,Bihar,Bagaha,GEN,SHAILENDRA PASWAN,AD,Other parties,0,10Th Pass,32,10000,0,10000,False,False
2004,Bihar,Bagaha,GEN,SURENDRA KUMAR SWATANTRA,SP,SP,0,Graduate,40,1886067,0,1886067,False,False
2004,Bihar,Bagaha,GEN,TARKESHWAR PRASAD CHAURASIA,AKHIL BHARATIYA DESH BHAKT MORCHA,Other parties,0,Not Given,44,815000,25000,790000,False,False
2004,Bihar,Balia,GEN,SURAJ SINGH,LJNSP,Other parties,17,Literate,38,1516070,60024,1456046,True,False
2004,Bihar,Balia,GEN,AUNKUSHA BAHA,IND,Independent,0,Others,47,2125000,0,2125000,False,False
2004,Bihar,Balia,GEN,CHHATRAPATI YADAV,IND,Independent,0,Post Graduate,36,1708000,0,1708000,False,False
2004,Bihar,Balia,GEN,GANESH YADAV,BSP,BSP,0,Graduate,41,,,,False,False
2004,Bihar,Balia,GEN,KULDIP NARAYAN SINGH PATEL,SAP,Other parties,0,8Th Pass,79,845150,0,845150,False,False
2004,Bihar,Balia,GEN,MAHBOOB ALAM,KVSP,Other parties,0,Literate,42,148500,0,148500,False,False
2004,Bihar,Balia,GEN,RAJVANSHI MAHTO,SP,SP,1,10Th Pass,48,,,,False,False
